MONOMER-15468				
CPLX-7717			<i>trans</i>-dienelactone hydrolase	
MONOMER18C3-2	G18C3-2	K4CEK4	22-hydroxycholesterol 26-hydroxylase	
CPLX66-9			succinate dehydrogenase complex	complex II, SQR
MONOMER-20173	G-55064	Q8PDW6	olefin &beta;-lactone synthetase	OleC
CPLX-8148			xanthine dehydrogenase	
MONOMER-12345			dihydrobenzophenanthridine oxidase	
AT2G43360-CPLX			biotin synthase	
PORPHOBILSYNTH-MONOMER	EG10428	P0ACB2	porphobilinogen synthase	Ncf, HemB
CPLX-8604			S-methyl-5'-thioadenosine phosphorylase dimer	
MONOMER-15433	G-11819	B8RCD3		SAM:t-anol/isoeugenol O-methyltransferase
CPLX-3226			soluble methane monooxygenase	
MONOMER-1288	G-824	Q9R4A1	MTA/SAH nucleosidase	MtnN, 5'-methylthiadenosine/S-adenosylhomocysteine nucleosidase, MTA/AdoHcy nucleosidase, SAH nucleosidase, MTA nucleosidase, S-adenosylhomocysteine nucleosidase, 5'-methylthioadenosine nucleosidase, MTA/SAH nucleosidase, Mtn, Pfs
CPLX-9037			isopenicillin N acyltransferase	
B1600-MONOMER	G6858	P69212	multidrug/spermidine efflux pump membrane subunit MdtJ	MdtJ, YdgF, Em121
CPLX-6681				
MONOMER-18187	G-17698	Q54815	daunorubicin polyketide synthase chain length factor	DpsB
CPLX-9439			&beta;-1,2-mannooligosaccharide synthase	
MONOMER-15895	G-12214	Q38J50		
CPLX-7285				
GLYCEROL-3-P-ACYLTRANSFER-MONOMER	EG10740	P0A7A7	glycerol-3-phosphate 1-<i>O</i>-acyltransferase	<i>sn</i>-glycerol-3-phosphate acyltransferase, GPAT, glycerolphosphate acyltransferase, glycerol-3-phosphate <i>O</i>-acyltransferase, PlsB
CPLX0-8124			tRNA cytosine<sup>32</sup> 2-sulfurtransferase TtcA	
DGTPTRIPHYDRO-MONOMER	EG10225	P15723	dGTP triphosphohydrolase	Dgt, OptA
CPLX-7700			benzoate 1,2-dioxygenase hydroxylase component	
MONOMER-20591	G-58748	F9VPA4	glutamine&mdash;fructose-6-phosphate transaminase	GlmS
CPLX66-546			sulfatase-modifying factor 1	
MONOMER-18589	G-18054	Q9AJU2	8-demethyl-8-&alpha;-L-rhamnosyl tetracenomycin-C 2'-O-methyltransferase	
CPLX-8131			N-substituted formamide deformylase	
HS03696-MONOMER	HS03696	P67775	serine/threonine-protein phosphatase 2A catalytic subunit	PP2A-alpha, Replication protein C, RP-C
EG10202-MONOMER	EG10202	P24228	peptidoglycan DD-endopeptidase DacB	DacB, D-alanyl-D-alanine carboxypeptidase DacB, PBP4, penicillin-binding protein 4
AROH-CPLX				
SYNPCC7942_2315-MONOMER	SYNPCC7942_2315	Q31KS4	ATP synthase F<sub>1</sub>, &beta; subunit	AtpD
CPLX-8580			8-amino-7-oxononanoate synthase	
MONOMER-21021	G-80541	O84196	tRNA-guanosine<small><sup>34</sup></small> queuine transglycosylase	Tgt
CPLX-3101			nitrite oxidoreductase	NOR, NXR
MONOMER-13346	G-10155		2-aminomuconate deaminase	CnbZ
CPLX-9014			homocitrate synthase	
HS08829-MONOMER	HS08829	P14060	3 &beta;-hydroxysteroid dehydrogenase/ &Delta; 5-->4-isomerase type 1	3-beta-HSD I, steroid delta isomerase, Delta-5-3-ketosteroid isomerase, Progesterone reductase, Trophoblast antigen FDO161G, 3-beta-hydroxy-delta(5)-steroid dehydrogenase
RPOA-MONOMER	EG11893	P33013	D-alanyl-D-alanine carboxypeptidase DacD	YeeC, PhsE, DacD, PBP6b, penicillin-binding protein 6b, murein D,D-carboxypeptidase DacD
CPLX-6582			iNOS	nitric oxide synthase, inducible, NOS2A
YKL152C-MONOMER	YKL152C	P00950	phosphoglycerate mutase	
CPLX-9423			8-oxocitronellyl enol cyclase (cis-trans neptalactol forming)	nepetalactol-related short-chain reductase 2
MONOMER-16331	G-12600	Q0P8S8	L-glutamine-D-fructose-6-phosphate isomerase subunit	PtmF
CPLX-7263				
MONOMER-13825			cinchoninone:NADPH oxidoreductase II	
MONOMER-19534	G-44238	A8R7D1	long-chain-fatty-acid--protein ligase	LuxE
CPLX0-8032				
EG11305-MONOMER	EG11305	P0A843	twin arginine protein translocation system - TatE protein	YbeC
EG10201-MONOMER	EG10201	P0AEB2	D-alanyl-D-alanine carboxypeptidase DacA	Pfv, DacA, PBP5, penicillin-binding protein 5, murein D,D-carboxypeptidase DacA, D-alanine carboxypeptidase IA
CPLX-7676			biotin-dependent malonate decarboxylase	
MONOMER-18974			AHO unit 2	
CPLX66-500			pantothenate kinase 1	type II pantothenate kinase
MONOMER-16838	G-14665	B1B5P4		
CPLX-8114			ribonucleotide reductase &alpha; subunit dimer	R1 protein
ENSG00000136997-MONOMER	HS06259	P01106	Myc proto-oncogene protein	c-Myc, Transcription factor p64
AMP-NUCLEOSID-CPLX				
MONOMER-43	EG12272	P37666	glyoxylate reductase	TkrA, YiaE, GhrB
EG10203-MONOMER	EG10203	P08506	D-alanyl-D-alanine carboxypeptidase DacC	DacC, penicillin-binding protein 6, PBP6, murein DD-carboxypeptidase, PBP6a
XANTHOSINEPHOSPHORY-CPLX			xanthosine phosphorylase	purine nucleoside phosphorylase II
MONOMER-19358	G-44068	S0EE84	fusarin cytochrome P450 monooxygenase	
CPLX-8559			aminoacylase 1	
MHPCHYDROL-MONOMER	M012	P77044	2-hydroxy-6-ketonona-2,4-dienedioate hydrolase	MhpC
CPLX-2945			tryptophan synthase &beta;1 dimer	tryptophan synthase &beta; dimer
MONOMER-7				
CPLX-8994			ascopyrone tautomerase	
MONOMER-14333	G-10925	Q8J2V8	pyranose oxidase subunit	
MONOMER-15473	G-11856	P72355	PBP4 D,D-transpeptidase	PbpD
CPLX-643				
MONOMER-11715				
CPLX-9402			glycine amidinotransferase dimer	
AT1G69500-MONOMER	AT1G69500	Q9C788	long-chain fatty acid &omega;-hydroxylase	
CPLX-7242			acryloyl-CoA reductase monomer	
MONOMER-17303				
CPLX0-7992			lipopolysaccharide transport system	
MONOMER-14878	G-11337	A2PZA5	fusicocca-2,10(14)-diene synthase	
CPLX-7660			malonate decarboxylase complex	
G185E-7820-MONOMER	G185E-7820	P71858	3-oxo-23,24-bisnorchol-4-en-22-oyl-CoA dehydrogenase &beta; subunit	
CPLX66-454			acetyl-CoA carboxylase 1	
AT3G61580-MONOMER	AT3G61580	Q9ZRP7	sphingolipid 8-desaturase	
CPLX-8097			2'-aminobiphenyl-2,3-diol dioxygenase complex	
MONOMER-19769	G-44473	A0A0M3WP31	2-phosphinomethylmalate synthase	Pms
ADENPRIBOSYLTRAN-CPLX				
MONOMER-17743			flavonol-3-<i>O</i>-glucoside <i>L</i>-rhamnosyltransferase	
TRANSALDOLB-CPLX			transaldolase B	
G66-33733-MONOMER	G66-33733	Q6ZUV0	Cytosolic acyl coenzyme A thioester hydrolase-like	Acyl-CoA thioesterase 7-like, BACHL_HUMAN
CPLX-8542			fatty acid oxidation complex &alpha; subunit dimer	
MONOMER0-4452	EG12178		thiol-disulfide exchange protein DsbD<sub>reduced</sub>	
CPLX-2783				p-hydroxyphenylpyruvate dioxygenase
MONOMER-20156	G-55046	Q8TLB0	HdrA1	
CPLX-8978			coniferyl alcohol 9-O-methyltransferase	
MONOMER-12325	G-9515			DavA, &delta;-aminovaleramide amidohydrolase, 5-aminopentanamidase
EG12015-MONOMER	EG12015	P0AFI5	peptidoglycan DD-endopeptidase PbpG	YohB, PbpG, PBP7, PBP8, penicillin-binding protein 7
CPLX-6303			arsenite oxidoreductase	arsenite oxidase
PHOSNACMURPENTATRANS-MONOMER	EG10604	P0A6W3		MurX, MraY
CPLX-9386			naphthomycin polyketide synthase A	
MONOMER-15410	G-11802	C6L7V8	curcumin synthase	
CPLX-7227		Q94FV7		
MONOMER-12859			cytosolic cofactor-independent phosphoglycerate mutase	PGM<sub>c</sub>, cytosolic phosphoglyceromutase, cytosolic phosphoglycerate mutase, phosphoglyceromutase
CPLX0-7955			acetate/glycolate:cation symporter	
ATPC-MONOMER	EG10100	P0A6E6	ATP synthase F<sub>1</sub> complex subunit &epsilon;	UncC, PapG, AtpC, ATP synthase F1 complex - epsilon subunit
CPLX-7644			3-oxoacyl-[acyl-carrier-protein] synthase I, chloroplastic	
MONOMER-18171	G-17682	Q9ZAU3		DoxA
CPLX66-396			4-trimethylaminobutyraldehyde dehydrogenase	
MONOMER-15877			2-hydroxyflavanone-C-glucoside dehydratase	
CPLX-8080			chlorite O<sub>2</sub>-lyase	chlorite dismutase
GLUSYNSMALL-MONOMER	EG10404	P09832	glutamate synthase subunit GltD	OssB, PsiQ, AspB, GltD, glutamate synthase, small subunit
TATABCE-CPLX			twin arginine protein translocation system	Tat system, Tat translocase, TatABCE, TatABC
DCDDHCOTE-MONOMER			DCD dehydrogenase subunit	
CPLX-8523			cytochrome c'-&beta;	
MONOMER-20575	G-58732	Q8RL63	5,6,7,13-tetrahydroxy-8,12-dimethyl-3-oxotetradec-10-enoyl-[acp] 3-acetyltransferase	MupH
ACETOLACTSYNII-CPLX				AHAS, AHAS II, acetohydroxy acid synthase II, acetohydroxybutanoate synthase II, acetolactate synthase II
MONOMER-18571			carnitine racemase	
CPLX-2681			benzoyl-CoA oxygenase component A	
HS03475-MONOMER	HS03475	Q8N0V5	<em>N</em>-acetyllactosaminide &beta;-1,6-<em>N</em>-acetylglucosaminyl-transferase	I-branching enzyme, IGnT
SYNPCC7942_1977-MONOMER	SYNPCC7942_1977	Q31LR2	proton-translocating NADH-quinone oxidoreductase, subunit NdhF1	
G7265-MONOMER	G7265	P77619	penicillin binding protein 4B	YfeW, PBP4B
MONOMER-21007	G-80527	A0A059WI14	methylarsonite demethylase	ArsI, MAs(III) demethylase
MONOMER-13329	G-44082		2-nitrotoluene dioxygenase complex oxygenase component &alpha; subunit	oxygenase<sub>2NT&alpha;</sub>
YJR073C-MONOMER	YJR073C	P05375	phospholipid methyltransferase	PLMT
MONOMER-16310	G-12582	Q70KH9	4-aminobenzoate <i>N</i>-oxygenase monomer	AurF
EG12867-MONOMER	EG12867	P0AD70	peptidoglycan DD-carboxypeptidase/peptidoglycan DD-endopeptidase	YaiH, AmpH, penicillin-binding protein, DD-carboxypeptidase/DD-endopeptidase AmpH
MONOMER-13807	G-10532	P45744		DhbC
EG11253-MONOMER	EG11253	P22525	L,D-transpeptidase LdtD	YcbB, LdtD
MONOMER-18957	G-43703	A0A1D8PQ07		
MONOMER-16817	G-14648		thiamine pyrophosphokinase	ThiN
HS08587-MONOMER	HS08587	P22570	mitochondrial NADPH:adrenodoxin oxidoreductase	
ENSG00000130309-MONOMER	HS05368	Q8NBJ5	procollagen galactosyltransferase 1	hydroxylysine galactosyltransferase 1, GT251, glycosyltransferase 25 family member 1
MONOMER-4227	G-3285	P53595	malate thiokinase &alpha; subunit	MtkB
MONOMER-19342	G-44052	S0DRI1	fusaric acid synthase	
MGI:1921692-MONOMER	MGI:1921692	Q9D4B1	sphingomyelin synthase 2	
MONOMER-6802	G-5282	O50146	[aminoadipate carrier protein]-L-2-aminoadipate 6-phosphate reductase	ArgC, LysY, [LysW]-L-2-aminoadipate 6-phosphate reductase
MONOMER-14304	G-10913	P31210	&Delta;<sup>4</sup>-3-oxosteroid 5&beta;-reductase	aldo-keto reductase family 1 member D1
AT1G66280-MONOMER	AT1G66280		scopolin &beta;-glucosidase	scopolin beta-glucosidase
MONOMER-17287	G-15074	A9WBQ9	acetyl-CoA carboxyltransferase &beta; subunit	AccD
MONOMER-14861	G-11327	Q02096	endo-polygalacturonase	
G185E-7686-MONOMER	G185E-7686	P9WMV9	cholesterol oxidase	ChoD, cholesterol-O2 oxidoreductase
AT3G55360-MONOMER	AT3G55360	Q9M2U2	very-long-chain enoyl-CoA reductase	
MONOMER-19753	G-44457	Q8X5N8	heme oxygenase (hematinate-forming)	ChuS
MONOMER-17726	G-15414		2-dehydro-3-deoxygalactonokinase	LgnF
G66-30734-MONOMER	G66-30734	Q9H5K3	protein <i>O</i>-mannose kinase	SG196, sugen kinase 196
MONOMER0-2838			ThDP adenylyl transferase	
MONOMER-20135	G-55028	Q3IY65	2-methoxy-6-polyprenyl-1,4-benzoquinol methylase	UbiE
MONOMER-12299	G-11928	B1NF18		
PHENGLYTHAUERA-MONOMER			phenylglyoxylate:acceptor oxidoreductase	
MONOMER-15392	G-11790	D2D5G4		
MONOMER-12835			6-phosphofructokinase subunit	
CPLX-8949				
ATCG00500-MONOMER	ATCG00500	P56765	acetyl-CoA carboxyltransferase &beta; subunit	
MONOMER-18152	G-17659	Q9KIC5	UDP-<em>N</em>-acetylglucosamine 4,6-dehydratase (configuration-retaining)	WbpM
MONOMER-15860	G-12183		acyl-CoA 5-desaturase	
GLTP-MONOMER	EG10405	P21345	glutamate/aspartate : H<sup>+</sup> symporter GltP	GltP, GltII
CYOD-MONOMER	EG10181	P0ABJ6	cytochrome <i>bo</i><sub>3</sub> ubiquinol oxidase subunit 4	CyoD, cytochrome o ubiquinol oxidase subunit IV, cytochrome <i>bo</i><sub>3</sub> terminal oxidase subunit IV, cytochrome <i>bo</i><sub>3</sub> ubiquinol oxidase subunit IV
MONOMER-20559			pectin monosaccharide-lyase	
MONOMER-18554	G-18027	B3TZD7	3-mercaptopropionate dioxygenase	Mdo
HS03265-MONOMER	HS03265	P53634	dipeptidyl-peptidase 1 proenzyme	
CPLX-7387			glutamine synthetase, type III	
SYNPCC7942_1346-MONOMER	SYNPCC7942_1346	Q31NJ3	NADH dehydrogenase subunit 4L	NdhE
MONOMER-20989			acetyl-CoA:digitoxin 15'-<i>O</i>-acetyltransferase	
MONOMER-13311			pyruvate dehydrogenase dihydrolipoamide dehydrogenase component	
YJFT-MONOMER	EG12494	P69822	L-ascorbate specific PTS enzyme IIB component	SgaB, YjfT
MONOMER-16290	G-12571	Q93V78		
MONOMER-13784	G-10515	Q57502		AscE
EG11189-MONOMER	EG11189	P24173	ADP-heptose:LPS heptosyltransferase 1	YibC, WaaC, RfaC, ADP-heptose:LPS heptosyltransferase I
MONOMER-18941	G-34649	A1B198	4-hydroxyproline betaine 2-epimerase	HpbD, hydroxyproline betaine epimerase / proline betaine racemase
CPLX-7158			glutamine synthetase, type II	
MONOMER-16791	G-14631	P06672	pyruvate decarboxylase monomer	Pdc
HS08417-MONOMER	HS08417	P61421	H<sup>+</sup>-translocating V-ATPase subunit d1	32 kDa accessory protein, P39, V-ATPase 40 kDa accessory protein, V-ATPase AC39 subunit, V-ATPase subunit d 1, Vacuolar proton pump subunit d 1, V-type proton ATPase subunit d 1
ENSG00000118600-MONOMER	HS04237	Q9Y2B1	&alpha;-dystroglycan &beta;1,4-xylosyltransferase	transmembrane protein 5
MONOMER-4204			NAD-linked formate dehydrogenase &alpha; subunit	
MONOMER-19326	G-44036	D2IKP1	<i>L</i>-tryptophan <i>N</i>-monooxygenase	
METHYLMALONYL-COA-MUT-MONOMER	EG11444	P27253	methylmalonyl-CoA mutase	YliK, Sbm, ScpA
MONOMER-6723	G-5203	Q9ZNE0	homoaconitase large subunit	HacA, LysT
MONOMER-14285				
CPLX-4583				
AT1G62570-MONOMER	AT1G62570	Q93Y23	glucosinolate <i>S</i>-oxygenase 4	
MONOMER-17268	G-15054	Q2MF62	2'''-acetyl-6'''-hydroxyparomomycin deacetylase	LivD
MONOMER-14809	G-11306	P09933	thyroid peroxidase	TPO
G185E-7504-MONOMER	G185E-7504	P9WNE9	stearoyl-CoA 9-desaturase electron-transfer subunit	
AT3G50740-MONOMER	AT3G50740	Q94A84	UDPG:glucosyltransferase	
MONOMER-19736	G-44440	A0A0H5B816	bacteriochlorophyllide <i>a</i> dehydrogenase	BchC
MONOMER-17706	G-15404	Q4JZE6		MnpA
MONOMER-11679			caffeine synthase	
CPLX490-3599			glutamine synthetase, type I	
G6527-MONOMER	G6527	P0AB24	ferrous iron transport system protein EfeO	YcdO, EfeO
MONOMER0-148	G7565	Q46857	methylglyoxal reductase DkgA	DkgA, YqhE, AKR5C2
MONOMER-20119	G-55008	Q94AQ9	magnesium dechelatase	chloroplastic Protein STAY-GREEN LIKE
MONOMER-12282				
PEPSYNTH-MONOMER	EG10759	P23538	phosphoenolpyruvate synthetase	Pps, PpsA
MONOMER-15371	G-11774	Q9L9D7		CocE
AT5G63910-MONOMER	AT5G63910	P57681	farnesylcysteine lyase	prenylcysteine oxidase
MONOMER-18136	G-17643	Q9XCW4	dTDP-4-amino-4,6-dideoxy-<small>D</small>-glucose transaminase	VioA
CPLX-8950				
MONOMER-15840	G-12166	Q9JP98	phytoene dehydrogenase	CrtI
GIO2-535-MONOMER	GIO2-535	A8JI07	alcohol dehydrogenase / acetaldehyde dehydrogenase	133318, Cre20.g758200.t1.1
CRR-MONOMER	EG10165	P69783	Enzyme IIA<sup>Glc</sup>	TreD, Tgs, Iex, Gsr, EIIA<sup>Glc</sup>, Enzyme III<sup>Glc</sup>, EIII<sup>Glc</sup>, IIIGlc, Enzyme IIA<sup>Glc</sup>, Crr
MONOMER-20543	G-58334	D4GS48	NAD-dependent glucose-6-phosphate dehydrogenase monomer	Azf, archaeal zwischenferment
MONOMER-18535	G-18008	Q5LT52	trimethylamine-oxide aldolase	Tdm, TMAO demethylase, trimethylamine-oxide demethylase
MONOMER-12816	G-9825	O52942	alanine dehydrogenase subunit	Ald
HS03003-MONOMER	HS03003	O14832	phytanoyl-CoA dioxygenase, peroxisomal	PhyH, phytanic acid oxidase
SYNPCC7942_1175-MONOMER	SYNPCC7942_1175	Q8KPP1	Photosystem II reaction center protein L	PsbL, PSII 5 kDa protein
CPLX-7504			glutamine synthetase, type II (tetramer)	
MONOMER-20972	G-80498	Q6D8V3	D-apionate oxidoisomerase	ApnO
MONOMER-13296				
YIL145C-MONOMER	YIL145C	P40459	pantoate &beta;-alanine ligase	pantothenate synthase
MONOMER-16261			methylmalonyl-CoA mutase	
MONOMER-13763			2-acylphloroglucinol 4-prenyltransferase	phlorisobutyrophenone dimethylallyltransferase
EG11098-MONOMER	EG11098	P0A8G9	exodeoxyribonuclease VII subunit XseB	YajE, XseB, exonuclease VII, small subunit
MONOMER-18925	G-34634	Q841L0	cytosyl-glucuronate synthase	BlsD, cytosylglucuronic acid synthase
MONOMER-16773	G-14615	P32021	2-oxoglutarate-dependent ethylene/succinate-forming enzyme	Efe
CPLX-7384			glutamine synthetase, type II	
HS08187-MONOMER	HS08187	P23786	carnitine O-palmitoyltransferase 2	carnitine palmitoyltransferase II, CPT II
ENSG00000113558-MONOMER	HS03694	P63208	S-phase kinase-associated protein 1	cyclin A/CDK2-associated protein p19, OCP-2, OCP-II, organ of Corti protein 2, p19A, p19skp1, RNA polymerase II elongation factor-like protein, SIII, tanscription elongation factor B
MONOMER-4103	G-3142		Gfa	
MONOMER-19310	G-44020	Q8DR19	<i>trans</i>-2-decenoyl-[acyl-carrier-protein] isomerase monomer	PhaB, FabM
MCRBMBARK-MONOMER	G-387		&beta; subunit	McrB
MONOMER-669	G-536	Q8VPT8	benzylsuccinate synthase &gamma; subunit	BssC, benzylsuccinate synthase &gamma; subunit, BSS &gamma; subunit
MONOMER-14269	G-10899		progesterone 5&alpha;-reductase	NADPH:progesterone 5&alpha;-reductase
AT1G57750-MONOMER	AT1G57750	Q9FVS9		CYP96A15
CPLX-4584				
MONOMER-17245	G-15034	Q8U3Y2	glyoxylate reductase	GyaR
MONOMER-14768	G-11271	Q9FZ96	purine permease	purine permease1, pup1, At1g28230
G185E-7206-MONOMER	G185E-7206	P9WIN3	(phenol)phthiotriol methyltransferase	
AT3G44860-MONOMER	AT3G44860	Q9FYC4	farnesoic acid carboxyl methyltransferase	
MONOMER-19720	G-44424	B3EL09	bacteriochlorophyllide <i>d</i> C-8<sup>2</sup>-methyltransferase	BchQ
MONOMER-17679				
MONOMER-11655				6-hydroxynicotinic acid hydroxylase
G6449-MONOMER	G6449	P75817	23S rRNA m<sup>5</sup>U747 methyltransferase	YbjF, RumB, RlmC
CPLX490-3596			glutamine synthetase, type III	
MONOMER-981	G-121	O87681	ketone dehydrogenase medium subunit	KdhM, KdhA
MONOMER-20103	G-54991		(2S)-methylsuccinyl-CoA oxidase monomer	Mco
MONOMER-12253	G-9473	O86491		MurE
PCPBFLAVO-MONOMER	G-262	P42535	pentachlorophenol hydroxylase monomer	PcpB
MONOMER-15337	G-11740	A0P9I2	hydrazine oxidoreductase A monomer	HzoA
AT5G58560-MONOMER	AT5G58560	Q67ZM7	prenyl alcohol kinase	
MONOMER-18120	G-17628	D2KAT1	ginsenosidase type III monomer	BgpA
MONOMER-15821			farnesyl monophosphate kinase	
SPED-MONOMER	EG10962	P0A7F6	<i>S</i>-adenosylmethionine decarboxylase proenzyme	SpeD
CPLX-7505			glutamine synthetase, type II (octamer)	
MONOMER-5101				
GDQC-9863-MONOMER	GDQC-9863		Zm00001d038700_T001.1	
MONOMER-19464	G-44172		enoyl reductase	TasC
COBS-MONOMER	EG12150	P36561		CobS
MONOMER-10841	G-8401	Q5Y818	respiratory arsenate reductase large subunit	ArrA
MONOMER-20526	G-58316	Q6ZD89	flavonoid 3',5'-<i>O</i>-methyltransferase 1	
G1G01-45-MONOMER	G1G01-45	Q88RT5	cobalt-zinc-cadmium resistance protein	
MONOMER-18519	G-17992	A0A1L7J159	thiosulfate dehydrogenase/tetrathionate reductase	TsdA
MONOMER-8123	G-6163	O85226	hydrogen cyanide synthase HcnA subunit	HcnA
MONOMER-12799	G-9811	P19734	phenol hydroxylase reductase component	DmpP, phenol hydroxylase P5 component
MONOMER-14453	G-11029	A8C980	triterpene synthase	multifunctional triterpene synthase, RsM1
HS02732-MONOMER	HS02732	Q06520	bile salt sulfotransferase	dehydroepiandrosterone sulfotransferase, DHEA-ST, HST, hydroxysteroid sulfotransferase, ST2, ST2A3
MONOMER-11882			4-hydroxy-tetrahydrodipicolinate reductase	
SYNPCC7942_0655-MONOMER	SYNPCC7942_0655	P11005	D2 protein	photosystem II D2 protein
MONOMER-17432				
MONOMER-20956	G-80481	A6VKQ4	apulose-4-phosphate transketolase subunit A	AptA
CPLX-7386			glutamine synthetase, type IV	
MONOMER-15015	G-11459	A9KHK4	&beta;-D-galactosyl-(1->4)-L-rhamnose phosphorylase	
MONOMER-13275				
AT4G31780-MONOMER	AT4G31780	O81770	UDP-galactose:DAG galactosyltransferase	MGDG synthase
YHR179W-MONOMER	YHR179W	Q03558	NADPH dehydrogenase	old yellow enzyme
MONOMER-19883	G-44586	Q1PW30	hydrazine dehydrogenase	
MONOMER-16244	G-12538	A3LNE3	NAD(P)<sup>+</sup> L-lactaldehyde dehydrogenase	
MONOMER-17863	G-15506	Q53UH5		
EG11056-MONOMER	EG11056	P04152	DNA polymerase V catalytic protein	Uvm, UmuC
G7128-MONOMER	G7128	P0C8J8	tagatose-1,6-bisphosphate aldolase 2 subunit GatZ	GatZ
MONOMER-18909	G-34618	A5HZW2		BcmC
BSU13740-MONOMER	BSU13740	O31677	7-carboxy-7-deazaguanine synthase	YkvL, QueE
MONOMER-16746	G-14594	Q6XXZ2		
MONOMER3O-32366	YBR149W		D-arabinose dehydrogenase, heavy chain	
HS07859-MONOMER	HS07859	O95749	geranylgeranyl diphosphate synthetase monomer	
MONOMER-20280	G-55166	A0A0P0UT87	furaneol glucosyltransferase	
ENSG00000105755-MONOMER	HS12604	O95571	mitochondrial persulfide dioxygenase monomer	ethylmalonic encephalopathy protein 1, hepatoma subtracted clone one protein
CPLX-4585				
MONOMER-12468	G-9576	P13221	cysteine aminotransferase subunit	
MONOMER-4002	G-3041	Q9FA38	formaldehyde-activating enzyme subunit	Fae
HP0192-MONOMER	HP0192	O06913	fumarate reductase flavoprotein subunit	FrdA, fumarate reductase subunit A
MONOMER-19294	G-44005	P84193		
PYRUVFORMLY-MONOMER	EG10701	P09373	pyruvate formate-lyase	Pfl, PflB
MONOMER-13738	G-15030	A4YDS4	crotonyl-CoA hydratase/(<i>S</i>)-3-hydroxybutyryl-CoA dehydrogenase	(<i>S</i>)-3-hydroxybutyryl-CoA dehydrogenase (NAD+)
MONOMER-15562	G-11937	Q84P53		
MALTODEXGLUCOSID-MONOMER	EG10565	P21517	maltodextrin glucosidase	MalZ
MONOMER-1302	G-842	O85746	tyrosine aminotransferase monomer	TyrB
MONOMER-6606	G-5086			DapF
MONOMER-18281	G-17785	P0A797	6-phosphofructokinase subunit	PfkA
MONOMER-14252	G-10883	O85764	alkanesulfonate monooxygenase subunit	MsuD
MONOMER-15991	G-12301	Q9XBL5		AceP
AT1G49430-MONOMER	AT1G49430	Q9XIA9		
EG10240-MONOMER	EG10240	P08622	chaperone protein DnaJ	GrpC, GroP, DnaJ, DnaK co-chaperone Hsp40
MONOMER-17225	G-15012	Q9S5E2	2-deoxy-<i>scyllo</i>-inosose synthase	BtrC, DOI synthase
CPLX-4582				
MONOMER-20697	G-58843	A5FCJ4	class 1d ribonucleotide-diphosphate reductase &alpha; subunit	
MONOMER-14742	G-11251	Q9KWS2	2-aminomuconate deaminase monomer	AmnD
MONOMER-18677	G-27150	G0RNA2		
G185E-6686-MONOMER	G185E-6686	O53181	2-oxoglutarate:ferredoxin oxidoreductase &beta; subunit	KorB
HS05077-MONOMER	HS05077	P15954	cytochrome c oxidase subunit 7C	cytochrome c oxidase polypeptide VIIc
AT3G25830-MONOMER	AT3G25830		1,8-cineole synthase	
EG11676-MONOMER	EG11676	P0A7B8	peptidase component of the HslVU protease	ClpQ, YiiC, HtpO, HslV
